time,lat,lon,depth,mag
2022-07-16 10:01:31.028000+00:00,21.5808,95.9779,12.791,4.3
2022-07-15 23:48:49.478000+00:00,23.0067,95.3111,10.197,4.4
2022-07-15 22:22:12.994000+00:00,29.0575,69.5091,10.0,4.6
2022-07-14 01:36:40.836000+00:00,10.3022,94.1785,10.0,4.4
2022-07-13 07:48:10.883000+00:00,7.0288,85.9923,10.0,4.8
2022-07-12 05:12:04.111000+00:00,36.0582,70.7605,110.08,4.2
2022-07-12 04:35:19.618000+00:00,36.5302,71.2331,204.14,4.2
2022-07-11 02:40:01.281000+00:00,23.3845,82.4802,10.0,4.6
2022-07-10 14:04:39.640000+00:00,29.6405,80.8736,10.0,4.2
2022-07-09 00:52:02.519000+00:00,16.9254,75.7188,10.0,4.5
2022-07-08 21:34:33.544000+00:00,10.3187,94.1649,10.0,4.5
2022-07-08 21:23:56.176000+00:00,9.921,94.2657,10.0,4.1
2022-07-08 21:04:40.152000+00:00,10.4818,94.1885,10.0,5.2
2022-07-08 19:36:45.401000+00:00,10.3507,94.0642,10.0,4.2
2022-07-08 19:16:14.912000+00:00,10.4109,94.2296,10.0,4.8
2022-07-08 19:15:46.921000+00:00,10.3602,94.1827,10.0,4.5
2022-07-08 11:51:00.494000+00:00,36.4514,71.0547,134.96,4.0
2022-07-08 04:30:25.912000+00:00,27.8815,94.1134,10.0,4.3
2022-07-07 21:01:15.773000+00:00,18.6394,96.782,10.0,4.6
2022-07-07 17:41:26.999000+00:00,36.4242,71.1755,89.0,4.2
2022-07-07 05:09:20.056000+00:00,35.6261,69.7582,88.86,4.3
2022-07-07 01:02:12.039000+00:00,10.4157,94.0481,10.0,4.3
2022-07-06 19:51:51.066000+00:00,10.3391,94.2494,10.0,4.6
2022-07-06 18:31:23.829000+00:00,10.4174,94.1129,10.0,4.5
2022-07-06 17:52:00.412000+00:00,10.4009,94.3816,10.0,4.5
2022-07-06 15:16:27.036000+00:00,10.3877,94.0749,10.0,4.5
2022-07-06 08:01:06.482000+00:00,10.368,94.2181,10.0,4.9
2022-07-06 00:32:44.303000+00:00,10.3261,94.1081,10.0,4.0
2022-07-06 00:26:14.626000+00:00,10.4628,94.1034,10.0,4.9
2022-07-05 16:29:50.146000+00:00,18.4692,94.7462,49.73,4.1
2022-07-05 14:50:19.975000+00:00,10.553,94.1619,10.0,4.9
2022-07-05 13:16:44.407000+00:00,10.3995,94.1516,10.0,4.2
2022-07-05 11:12:51.217000+00:00,10.3821,94.2379,10.0,4.0
2022-07-05 10:24:13.165000+00:00,10.4254,94.1424,10.0,4.2
2022-07-05 09:55:18.493000+00:00,4.8648,94.9848,63.904,4.4
2022-07-05 09:44:02.616000+00:00,10.2992,94.3324,10.0,4.7
2022-07-05 08:19:07.720000+00:00,10.3821,94.0983,10.0,4.3
2022-07-05 07:48:33.145000+00:00,10.2608,94.1562,10.0,4.8
2022-07-05 06:46:45.203000+00:00,10.3286,94.1991,10.0,4.3
2022-07-05 06:06:13.690000+00:00,10.2666,94.2833,10.0,5.0
2022-07-05 03:21:57.190000+00:00,10.4449,93.87,10.0,4.3
2022-07-05 02:34:57.675000+00:00,10.3288,94.0598,10.0,4.9
2022-07-05 01:10:46.372000+00:00,10.2316,94.0501,10.0,4.2
2022-07-05 00:26:56.477000+00:00,10.3277,94.2534,10.0,5.4
2022-07-05 00:10:04.562000+00:00,10.2778,93.8421,10.0,4.5
2022-07-04 23:38:46.553000+00:00,10.4198,94.0743,10.0,4.5
2022-07-04 23:15:13.225000+00:00,10.2329,94.2382,10.0,4.6
2022-07-04 21:59:01.988000+00:00,10.4627,94.1965,10.0,4.2
2022-07-04 21:24:41.456000+00:00,10.3032,94.1408,10.0,4.9
2022-07-04 21:18:26.125000+00:00,10.4048,94.2584,10.0,4.4
2022-07-04 21:03:56.176000+00:00,10.3526,94.2481,10.0,4.9
2022-07-04 20:43:48.593000+00:00,10.4204,94.2649,10.0,4.9
2022-07-04 20:18:13.150000+00:00,10.5545,94.1795,10.0,4.9
2022-07-04 20:02:48.649000+00:00,10.2384,94.0024,10.0,4.5
2022-07-04 20:00:39.497000+00:00,10.4646,94.4605,10.0,4.6
2022-07-04 19:36:57+00:00,10.2638,93.9224,10.0,5.0
2022-07-04 19:16:36.014000+00:00,10.3725,93.6866,10.0,4.6
2022-07-04 18:33:26.316000+00:00,10.1636,94.1024,10.0,4.2
2022-07-04 18:07:44.228000+00:00,10.4137,94.2287,10.0,4.7
2022-07-04 18:04:26.023000+00:00,10.2429,94.1027,10.0,4.8
2022-07-04 18:03:50.250000+00:00,10.4139,94.2442,10.0,4.1
2022-07-04 17:31:21.363000+00:00,10.4304,94.2504,10.0,4.9
2022-07-04 15:13:07.749000+00:00,10.3736,94.244,10.0,4.2
2022-07-04 15:03:43.220000+00:00,10.3123,94.1286,10.0,4.4
2022-07-04 14:19:39.150000+00:00,9.9627,94.1363,10.0,4.5
2022-07-04 14:16:07.734000+00:00,10.3479,94.0109,10.0,4.5
2022-07-04 13:48:36.387000+00:00,10.3415,94.1421,10.0,4.2
2022-07-04 12:56:53.028000+00:00,10.4368,94.1791,10.0,4.3
2022-07-04 12:51:33.584000+00:00,10.2341,94.2256,10.0,4.5
2022-07-04 12:20:35.476000+00:00,10.1412,94.2325,10.0,4.6
2022-07-04 11:48:11.309000+00:00,10.3944,94.2851,10.0,5.0
2022-07-04 11:15:37.887000+00:00,10.4407,94.2815,10.0,4.1
2022-07-04 10:37:16.873000+00:00,36.5046,83.3899,10.0,4.5
2022-07-04 10:09:05.632000+00:00,10.4709,94.1822,10.0,4.5
2022-07-04 09:55:18.979000+00:00,10.3591,94.1964,10.0,5.0
2022-07-04 09:46:49.717000+00:00,10.4254,94.2342,10.0,4.5
2022-07-04 09:32:33.341000+00:00,10.3642,94.1744,10.0,4.7
2022-07-04 09:11:06.457000+00:00,10.2576,93.8591,10.0,4.3
2022-07-04 09:07:03.697000+00:00,10.3072,94.1437,10.0,5.0
2022-07-04 08:54:19.874000+00:00,10.5491,93.9883,10.0,4.2
2022-07-04 08:53:26.096000+00:00,10.3254,94.0101,10.0,4.3
2022-07-04 08:46:51.549000+00:00,10.1855,94.0655,10.0,4.3
2022-07-04 08:40:50.995000+00:00,10.298,94.1393,10.0,4.1
2022-07-04 08:36:19.007000+00:00,10.4305,94.1413,10.0,5.1
2022-07-04 08:31:12.958000+00:00,10.3129,94.1035,10.0,4.5
2022-07-04 08:25:27.023000+00:00,10.2936,94.2046,10.0,4.4
2022-07-04 08:02:38.928000+00:00,10.3181,94.033,10.0,4.8
2022-07-04 08:01:24.837000+00:00,10.3636,93.9764,10.0,4.2
2022-07-04 07:29:30.021000+00:00,10.4776,94.1576,10.0,4.3
2022-07-04 07:21:12.801000+00:00,10.4084,94.175,10.0,4.3
2022-07-04 06:17:45.344000+00:00,10.5715,94.5486,10.0,4.2
2022-07-04 05:59:26.188000+00:00,10.266,94.0759,10.0,4.3
2022-07-04 05:35:51.743000+00:00,10.3658,94.0742,10.0,4.7
2022-07-04 05:04:49.855000+00:00,10.3683,94.071,10.0,4.1
2022-07-03 09:43:15.098000+00:00,37.3368,71.873,166.86,4.0
2022-07-03 02:26:12.521000+00:00,19.5636,94.8605,10.0,5.1
2022-07-03 00:11:05.317000+00:00,4.4521,96.473,5.55,4.9
2022-07-03 00:10:35.763000+00:00,4.4752,96.3341,13.934,4.4
2022-07-02 01:50:04.047000+00:00,6.8777,94.4839,107.84,4.2
2022-07-01 21:23:45.408000+00:00,27.0855,89.0981,10.0,4.2
2022-07-01 20:13:12.424000+00:00,37.4844,78.6539,10.0,5.0
2022-07-01 18:29:53.402000+00:00,27.1505,89.2837,10.0,4.2
2023-06-29 04:57:58.964000+00:00,37.2073,71.798,129.867,5.0
2023-06-29 01:04:16.337000+00:00,37.4017,73.1129,65.627,4.5
2023-06-28 17:17:56.123000+00:00,16.2764,99.9211,11.004,4.1
2023-06-28 16:43:33.554000+00:00,34.367,88.9465,10.0,4.5
2023-06-27 05:15:53.912000+00:00,36.4892,71.2895,127.013,4.5
2023-06-26 21:30:10.533000+00:00,37.3011,71.8746,140.638,4.1
2023-06-26 18:05:37.303000+00:00,9.3365,93.7769,10.0,4.6
2023-06-26 13:32:03.058000+00:00,9.2868,93.5555,10.0,4.9
2023-06-26 12:52:59.977000+00:00,13.7408,92.7235,10.0,4.7
2023-06-26 11:32:02.555000+00:00,8.7087,93.955,10.0,4.3
2023-06-26 06:46:54.293000+00:00,36.5042,71.0511,189.869,4.1
2023-06-25 21:25:14.667000+00:00,37.5042,72.2129,195.83,3.9
2023-06-25 15:49:58.299000+00:00,34.449,69.5154,14.775,4.5
2023-06-22 16:42:44.175000+00:00,21.3269,93.7994,56.745,4.3
2023-06-22 06:34:11.948000+00:00,15.3774,96.1679,10.0,4.1
2023-06-22 00:12:56.808000+00:00,15.4378,96.2622,13.561,4.9
2023-06-21 21:58:31.267000+00:00,15.4197,96.356,10.0,4.3
2023-06-21 21:22:06.596000+00:00,15.2265,96.4824,10.0,4.4
2023-06-21 18:26:27.016000+00:00,15.3125,96.3708,10.0,4.4
2023-06-21 08:26:42.096000+00:00,15.2506,96.3125,10.0,4.3
2023-06-21 02:47:18.225000+00:00,15.4201,96.1549,10.0,4.6
2023-06-21 02:10:42.233000+00:00,9.1371,93.367,10.0,4.5
2023-06-21 01:55:05.448000+00:00,36.5132,70.8908,193.375,4.2
2023-06-20 09:23:45.513000+00:00,15.2432,96.2519,10.0,4.2
2023-06-19 11:36:50.653000+00:00,15.4018,96.2849,10.0,4.7
2023-06-19 04:14:30.786000+00:00,15.4065,96.1871,10.0,4.2
2023-06-19 04:13:49.633000+00:00,15.235,96.2152,10.0,4.6
2023-06-19 03:46:55.189000+00:00,15.296,96.3568,13.493,4.4
2023-06-19 01:40:24.074000+00:00,15.2546,96.2895,13.518,5.6
2023-06-18 22:17:34.033000+00:00,37.5576,72.2479,187.438,3.9
2023-06-18 16:34:49.119000+00:00,29.8241,68.4073,10.0,4.2
2023-06-18 02:58:22.953000+00:00,35.614,79.772,13.774,4.5
2023-06-17 22:20:24.254000+00:00,33.0208,75.9599,10.0,4.3
2023-06-17 20:46:48.156000+00:00,35.8001,79.8923,10.0,4.2
2023-06-17 17:08:12.573000+00:00,35.7353,79.9423,13.597,4.2
2023-06-17 16:25:33.967000+00:00,33.2377,75.9002,10.0,4.3
2023-06-17 16:14:26.397000+00:00,35.6797,79.7754,10.0,4.6
2023-06-16 04:46:11.360000+00:00,24.7339,92.0224,10.0,5.0
2023-06-15 03:21:30.029000+00:00,32.5391,94.3219,16.403,4.4
2023-06-14 14:27:44.124000+00:00,37.5969,72.3681,192.286,4.1
2023-06-13 20:50:56.444000+00:00,33.0446,75.948,14.274,4.6
2023-06-13 08:03:40.348000+00:00,33.1191,75.9074,10.0,5.2
2023-06-12 21:52:58.344000+00:00,33.159,86.7874,10.0,4.4
2023-06-12 21:23:08.724000+00:00,26.1093,95.2775,77.469,4.3
2023-06-12 01:53:56.728000+00:00,29.71,81.5777,27.16,4.3
2023-06-11 07:03:59.192000+00:00,37.0794,71.1199,125.105,4.2
2023-06-09 19:35:15.231000+00:00,21.1244,99.8603,14.922,4.3
2023-06-09 19:13:41.361000+00:00,36.6115,70.9846,211.106,4.0
2023-06-09 15:08:45.324000+00:00,36.6906,71.46,178.368,3.9
2023-06-09 08:00:39.989000+00:00,37.9334,73.3511,10.0,4.1
2023-06-09 04:43:54.577000+00:00,37.9557,73.2875,10.0,4.2
2023-06-09 01:21:52.701000+00:00,33.7716,71.0951,55.677,4.4
2023-06-08 18:34:41.265000+00:00,33.039,84.756,12.384,4.6
2023-06-07 10:32:05.013000+00:00,16.8315,95.6686,14.76,4.4
2023-06-07 09:53:50.779000+00:00,16.8861,95.5462,10.0,4.8
2023-06-06 18:06:55.828000+00:00,28.0367,66.4,10.0,4.2
2023-06-05 09:37:16.760000+00:00,37.6502,72.0979,10.0,4.2
2023-06-05 02:09:45.778000+00:00,12.8765,95.4751,10.0,4.6
2023-06-03 11:36:51.638000+00:00,25.2464,96.2529,10.0,4.1
2023-06-03 07:53:08.963000+00:00,35.7826,69.4477,106.6,4.0
2023-06-01 18:12:18.019000+00:00,36.5071,70.6056,200.839,4.4
2023-06-01 03:30:53.257000+00:00,26.0736,95.1588,31.912,4.2
2023-06-01 00:44:35.979000+00:00,36.5187,71.3559,85.558,4.1
2023-05-31 11:20:14.013000+00:00,25.1051,96.2315,10.0,5.9
2023-05-31 03:26:56.763000+00:00,36.2923,69.7219,186.536,4.3
2023-05-29 02:33:31.480000+00:00,26.7587,92.4485,10.0,4.9
2023-05-29 02:18:17.682000+00:00,13.407,94.1485,10.0,4.6
2023-05-28 21:32:26.855000+00:00,36.1767,71.1854,101.206,4.0
2023-05-28 18:51:22.818000+00:00,28.6722,91.4759,10.0,4.5
2023-05-28 12:56:53.671000+00:00,34.4416,70.4644,55.324,4.7
2023-05-28 07:53:01.026000+00:00,35.0875,85.9811,12.36,4.2
2023-05-28 05:49:56.585000+00:00,36.6064,71.0508,230.416,5.3
2023-05-27 21:36:33.057000+00:00,27.0688,92.6797,10.0,4.5
2023-05-27 19:24:53.382000+00:00,36.8547,71.3831,182.814,4.2
2023-05-26 02:34:46.297000+00:00,37.8644,73.3477,13.887,4.3
2023-05-24 03:18:06.626000+00:00,36.3715,71.1661,141.49,4.0
2023-05-23 22:21:48.564000+00:00,29.6551,81.2484,10.0,4.3
2023-05-23 03:45:38.528000+00:00,36.5082,71.2008,102.101,4.2
2023-05-22 05:43:27.382000+00:00,36.37,71.173,106.164,4.9
2023-05-22 02:45:35.828000+00:00,26.8674,97.023,10.0,5.0
2023-05-21 13:47:32.910000+00:00,24.8062,94.7301,83.027,4.1
2023-05-20 17:27:37.891000+00:00,5.417,94.4083,57.946,4.3
2023-05-18 21:18:30.799000+00:00,33.6241,91.0903,10.0,4.0
2023-05-18 14:07:55.592000+00:00,37.3714,71.9962,137.508,4.2
2023-05-17 15:23:52.896000+00:00,23.3243,98.3411,10.0,4.1
2023-05-16 11:07:49.061000+00:00,37.6959,71.5966,35.0,4.4
2023-05-15 08:49:09.807000+00:00,37.5346,72.2349,188.529,4.1
2023-05-14 21:43:49.463000+00:00,9.7587,93.5283,9.846,4.0
2023-05-13 13:25:42.337000+00:00,37.9259,71.716,10.0,4.5
2023-05-11 21:38:57.019000+00:00,36.4788,71.0141,125.965,4.0
2023-05-11 20:44:56.551000+00:00,21.6539,93.1376,51.123,4.5
2023-05-11 00:21:01.719000+00:00,36.5765,69.7255,163.012,4.1
2023-05-10 18:22:46.157000+00:00,36.099,70.9317,104.453,4.0
2023-05-09 13:42:18.282000+00:00,10.972,92.0333,10.0,5.1
2023-05-09 01:47:41.728000+00:00,37.6162,72.3351,176.509,4.2
2023-05-08 22:02:18.977000+00:00,36.973,71.3134,110.872,4.2
2023-05-08 08:58:12.854000+00:00,33.9253,75.0264,10.0,3.8
2023-05-06 08:01:03.160000+00:00,28.9028,86.6245,42.645,4.3
2023-05-05 00:35:27.200000+00:00,35.844,80.185,10.0,4.3
2023-05-04 23:57:09.193000+00:00,23.6937,90.3099,10.0,4.3
2023-05-04 04:20:30.480000+00:00,30.5173,79.0377,27.66,4.2
2023-05-03 23:48:53.606000+00:00,27.3244,97.0318,10.0,4.6
2023-05-03 09:51:20.143000+00:00,36.4988,70.7311,194.44,5.3
2023-05-03 06:20:51.075000+00:00,36.5761,71.2122,118.428,4.3
2023-05-03 03:53:52.369000+00:00,36.6457,71.0545,225.152,4.3
2023-05-02 15:38:19.810000+00:00,25.4275,99.3564,10.0,4.6
2023-05-02 15:27:23.366000+00:00,25.4011,99.2692,10.0,5.3
2023-05-02 10:31:53.779000+00:00,37.0048,71.2826,71.425,4.6
2023-04-30 06:56:56.920000+00:00,23.0061,94.3511,94.415,4.6
2023-04-30 00:40:46.997000+00:00,36.7193,71.1848,245.884,4.0
2023-04-29 23:45:29.213000+00:00,34.9011,73.9963,10.0,4.3
2023-04-29 04:58:40.714000+00:00,8.1481,94.0315,10.0,4.3
2023-04-28 20:07:01.518000+00:00,8.2568,94.1308,17.972,4.9
2023-04-27 19:45:53.627000+00:00,29.6212,81.5483,10.0,5.1
2023-04-27 18:13:51.853000+00:00,29.5729,81.5302,10.0,4.5
2023-04-26 06:34:03.114000+00:00,4.5264,95.1193,68.432,4.6
2023-04-26 02:56:25.756000+00:00,4.7731,95.4679,82.536,4.9
2023-04-24 10:58:31.943000+00:00,9.3625,93.8685,10.0,5.0
2023-04-24 00:21:44.971000+00:00,36.47,70.9101,119.175,4.0
2023-04-23 18:10:42.773000+00:00,37.4639,70.0889,9.759,4.4
2023-04-23 16:27:48.460000+00:00,30.3208,70.9766,10.0,4.8
2023-04-19 17:28:47.817000+00:00,5.9134,95.2219,123.592,4.4
2023-04-14 14:50:32.277000+00:00,36.6448,70.993,228.341,4.0
2023-04-13 03:21:19.466000+00:00,8.9297,93.8956,10.0,4.9
2023-04-12 06:54:33.671000+00:00,36.7068,71.081,223.174,4.3
2023-04-12 04:40:49.522000+00:00,34.3015,73.6471,10.0,4.2
2023-04-12 03:37:36.670000+00:00,36.5066,70.6973,195.302,4.1
2023-04-12 00:05:08.100000+00:00,26.0018,87.3828,10.0,4.0
2023-04-11 12:16:05.479000+00:00,5.7719,94.9759,103.966,4.4
2023-04-11 04:52:34.595000+00:00,36.2421,69.3989,38.828,4.5
2023-04-11 03:37:15.356000+00:00,36.5582,70.9436,204.637,4.5
2023-04-11 02:08:29.426000+00:00,9.1853,93.979,10.0,4.5
2023-04-10 17:12:17.347000+00:00,8.9365,93.6767,9.968,4.9
2023-04-10 17:11:50.820000+00:00,9.0663,93.9297,13.852,4.8
2023-04-10 16:47:16.451000+00:00,8.897,93.7742,9.626,4.3
2023-04-10 11:21:22.777000+00:00,8.9611,93.7674,10.028,4.5
2023-04-10 02:53:01.911000+00:00,36.6746,71.074,210.354,4.1
2023-04-10 00:54:56.108000+00:00,9.1564,93.8198,10.0,4.6
2023-04-10 00:51:40.435000+00:00,8.9215,93.5922,10.0,4.2
2023-04-10 00:46:37.010000+00:00,22.9943,94.8376,141.241,4.6
2023-04-09 23:55:02.324000+00:00,8.9923,93.8476,10.0,4.1
2023-04-09 21:07:10.709000+00:00,8.5816,93.9431,10.0,4.2
2023-04-09 21:00:08.812000+00:00,9.3723,93.8096,10.0,4.1
2023-04-09 20:55:58.001000+00:00,9.0116,93.9224,10.0,5.2
2023-04-09 19:37:44.546000+00:00,13.2395,93.1777,43.596,4.3
2023-04-09 12:47:52.279000+00:00,8.9466,93.9623,10.41,4.4
2023-04-09 12:27:39.153000+00:00,8.9733,93.8322,10.0,4.3
2023-04-09 12:24:01.576000+00:00,9.1656,94.1407,10.0,4.2
2023-04-09 12:17:33.607000+00:00,8.966,93.9695,10.0,5.7
2023-04-09 11:44:44.984000+00:00,9.0971,93.7971,10.0,4.4
2023-04-09 10:44:50.822000+00:00,9.1044,93.9484,10.287,4.4
2023-04-09 10:38:58.795000+00:00,9.0886,93.9474,10.0,4.9
2023-04-09 10:31:20.479000+00:00,8.9326,93.9552,10.0,5.5
2023-04-09 09:29:47.096000+00:00,9.0979,93.9434,10.438,4.6
2023-04-09 09:25:52.959000+00:00,9.3635,93.9687,10.0,4.3
2023-04-09 08:14:50.840000+00:00,8.9963,93.8953,10.0,4.5
2023-04-09 07:46:14.580000+00:00,9.096,94.0003,10.0,5.3
2023-04-09 07:14:18.152000+00:00,36.5602,70.8734,178.234,4.1
2023-04-09 06:52:06.387000+00:00,9.1594,93.6124,10.0,4.3
2023-04-08 15:47:41.359000+00:00,9.1198,94.0206,10.0,4.4
2023-04-08 14:44:49.140000+00:00,28.6582,86.7146,68.028,4.3
2023-04-08 11:52:40.562000+00:00,25.2055,96.2774,10.0,4.2
2023-04-08 11:24:20.245000+00:00,8.9628,94.0271,10.204,4.3
2023-04-08 11:13:30.394000+00:00,9.1421,93.9949,11.543,4.3
2023-04-08 11:06:11.514000+00:00,9.1273,93.9306,8.194,4.6
2023-04-08 09:07:36.558000+00:00,34.6449,70.5873,50.284,4.4
2023-04-06 18:02:15.237000+00:00,34.5635,82.0503,10.0,4.6
2023-04-05 19:54:54.348000+00:00,15.4297,96.0008,11.864,4.3
2023-04-04 17:17:42.936000+00:00,9.058,93.9052,9.989,5.0
2023-04-03 08:22:04.572000+00:00,25.8896,90.446,10.0,4.4
2023-04-01 05:42:20.397000+00:00,27.6685,86.1761,10.0,4.5
2023-03-31 18:26:41.006000+00:00,11.8777,93.7469,126.636,4.2
2023-03-31 17:01:31.261000+00:00,30.3652,66.7484,10.0,3.4
2023-03-31 05:45:02.147000+00:00,34.4197,93.7127,10.0,4.2
2023-03-30 19:18:55.215000+00:00,35.6273,70.8464,93.224,4.2
2023-03-29 08:09:20.347000+00:00,36.6498,71.1131,215.123,4.1
2023-03-29 07:32:50.302000+00:00,36.5285,70.8946,205.288,4.1
2023-03-29 02:15:54.347000+00:00,36.7237,71.2869,179.668,4.1
2023-03-29 00:34:59.215000+00:00,36.5043,70.2756,199.223,4.0
2023-03-29 00:19:14.154000+00:00,34.5884,70.6034,53.083,4.4
2023-03-28 06:52:26.620000+00:00,17.028,96.0008,10.0,3.5
2023-03-27 00:16:10.414000+00:00,37.3172,71.6499,138.867,3.8
2023-03-26 23:23:28.594000+00:00,36.3288,70.0075,127.097,4.2
2023-03-26 13:14:32.905000+00:00,36.4008,71.1798,120.22,4.4
2023-03-26 02:53:27.392000+00:00,5.2809,94.4639,51.788,4.5
2023-03-25 20:49:05.281000+00:00,28.278,67.2063,10.0,3.9
2023-03-25 12:03:44.799000+00:00,22.6542,95.3355,11.095,4.2
2023-03-25 06:51:47.013000+00:00,18.3402,94.9979,53.519,4.1
2023-03-24 04:06:24.411000+00:00,29.6326,81.828,30.882,4.2
2023-03-24 03:22:42.572000+00:00,24.1675,93.794,78.995,4.4
2023-03-23 07:18:18.139000+00:00,36.3466,71.2181,83.664,4.4
2023-03-21 16:47:23.626000+00:00,36.523,70.943,192.0,6.5
2023-03-21 07:25:40.183000+00:00,36.4287,70.9198,138.988,4.2
2023-03-20 14:30:21.229000+00:00,36.1532,71.2691,129.326,4.1
2023-03-18 00:00:54.160000+00:00,36.5189,69.8936,163.474,4.9
2023-03-17 10:39:39.278000+00:00,30.7663,96.0896,10.0,5.0
2023-03-15 09:40:42.815000+00:00,33.7831,81.9103,10.0,4.4
2023-03-15 06:11:33.118000+00:00,34.6294,81.9445,10.0,4.3
2023-03-15 04:52:02.152000+00:00,9.6093,93.7038,114.367,4.0
2023-03-15 02:32:21.344000+00:00,34.9914,81.3504,17.045,4.7
2023-03-14 03:25:30.767000+00:00,4.3306,96.5955,10.0,4.3
2023-03-13 13:44:29.010000+00:00,11.0773,91.7251,36.766,4.4
2023-03-13 13:42:18.436000+00:00,35.0409,81.3799,10.0,4.3
2023-03-13 00:06:28.833000+00:00,34.8803,81.8368,16.409,4.1
2023-03-12 11:43:43.297000+00:00,24.276,94.7151,113.11,4.6
2023-03-12 11:33:58.096000+00:00,36.5092,70.9383,160.685,4.6
2023-03-11 23:41:33.217000+00:00,36.4904,70.4125,210.153,4.1
2023-03-11 18:24:49.232000+00:00,37.1822,69.7616,14.621,4.7
2023-03-10 10:04:22.284000+00:00,36.2146,70.4377,100.94,4.2
2023-03-10 01:16:14.845000+00:00,36.5038,70.4159,201.292,4.1
2023-03-09 17:31:40.878000+00:00,37.1949,71.796,156.752,4.1
2023-03-08 10:42:54.732000+00:00,37.3831,71.8399,130.641,4.2
2023-03-07 14:37:11.491000+00:00,37.164,71.8957,152.986,4.0
2023-03-07 11:11:46.454000+00:00,13.3077,92.4291,10.0,4.9
2023-03-06 10:26:02.765000+00:00,4.9512,96.4075,171.438,4.1
2023-03-06 01:01:52.461000+00:00,26.2173,67.4737,10.0,4.0
2023-03-05 23:37:11.420000+00:00,7.6244,91.7592,10.0,5.1
2023-03-05 01:26:27.302000+00:00,36.7649,71.3667,179.856,4.2
2023-03-03 01:13:47.387000+00:00,29.8612,94.9521,10.0,4.2
2023-03-02 15:04:26.543000+00:00,16.1726,93.3461,10.0,4.5
2023-03-02 08:12:56.235000+00:00,28.3307,87.3045,10.0,4.0
2023-03-01 01:26:39.071000+00:00,36.4588,70.8632,183.185,4.3
2023-02-28 18:17:05.853000+00:00,36.4747,70.7789,202.552,4.1
2023-02-28 17:58:26.088000+00:00,23.9005,99.5462,10.0,4.4
2023-02-28 00:01:54.072000+00:00,37.9433,73.042,10.0,4.4
2023-02-27 22:35:23.020000+00:00,36.3774,70.6141,180.148,4.1
2023-02-26 09:59:16.507000+00:00,36.1711,70.7199,115.224,4.3
2023-02-26 07:06:04.699000+00:00,29.7352,81.127,10.0,4.3
2023-02-26 04:19:53.486000+00:00,25.6554,90.4081,10.0,4.3
2023-02-25 10:39:46.063000+00:00,21.0328,92.5067,10.0,4.2
2023-02-24 07:03:16.393000+00:00,9.7878,92.6004,35.0,4.3
2023-02-24 01:06:31.718000+00:00,33.7601,72.7349,10.0,4.1
2023-02-23 02:07:42.566000+00:00,37.9445,73.5144,11.959,4.6
2023-02-23 02:02:28.074000+00:00,37.7803,73.3229,10.0,4.1
2023-02-23 01:18:19.422000+00:00,37.603,73.6046,11.082,4.1
2023-02-23 00:50:38.746000+00:00,37.9117,73.0303,11.951,4.4
2023-02-22 09:31:56.373000+00:00,9.2648,93.945,11.02,4.5
2023-02-22 08:00:22.588000+00:00,29.6254,81.5737,20.937,4.8
2023-02-21 17:05:11.551000+00:00,31.7809,93.5414,16.796,4.5
2023-02-21 11:35:18.592000+00:00,36.201,70.0083,171.083,4.1
2023-02-21 04:40:49.223000+00:00,15.2852,96.1335,13.027,4.1
2023-02-20 09:45:22.861000+00:00,37.372,71.9128,138.466,4.1
2023-02-19 07:21:55.890000+00:00,36.5342,70.2087,207.364,4.1
2023-02-18 18:53:06.701000+00:00,24.279,98.0811,10.0,4.1
2023-02-18 08:12:09.196000+00:00,4.256,94.4484,22.327,4.3
2023-02-18 07:39:19.120000+00:00,36.527,70.8332,179.846,4.2
2023-02-16 18:17:20.564000+00:00,37.3017,70.5188,56.154,4.6
2023-02-16 03:56:28.218000+00:00,25.1917,91.8394,57.099,4.3
2023-02-14 15:37:30.155000+00:00,36.6928,71.02,218.501,4.2
2023-02-13 02:59:47.109000+00:00,36.4994,70.3753,202.811,4.0
2023-02-13 01:17:53.573000+00:00,36.5303,71.2129,97.28,4.1
2023-02-12 23:01:18.050000+00:00,23.0353,94.5227,104.754,4.3
2023-02-12 22:45:05.505000+00:00,27.986,88.0003,60.903,4.0
2023-02-12 10:48:14.855000+00:00,26.3749,92.9259,10.0,4.2
2023-02-12 09:01:06.922000+00:00,31.682,69.9963,10.0,4.2
2023-02-10 04:40:52.049000+00:00,36.7449,71.1258,210.571,4.2
2023-02-09 16:06:33.824000+00:00,31.927,92.9392,15.284,4.0
2023-02-07 05:08:59.651000+00:00,31.7237,93.6523,10.0,4.2
2023-02-06 11:04:07.452000+00:00,36.5065,70.3144,194.34,4.1
2023-02-04 21:24:56.576000+00:00,37.2483,71.4678,113.734,4.2
2023-02-04 12:23:26.321000+00:00,37.4442,72.6877,58.958,4.7
2023-02-04 10:47:31.711000+00:00,36.4381,70.9881,153.041,4.1
2023-02-04 07:34:41.429000+00:00,22.7357,95.9238,10.0,4.2
2023-02-04 03:37:21.314000+00:00,36.6455,71.2009,221.972,4.1
2023-02-03 21:22:53.059000+00:00,36.4094,70.7814,205.818,4.3
2023-02-03 12:14:40.692000+00:00,37.0695,96.9059,10.0,5.0
2023-02-03 12:04:19.601000+00:00,37.0348,96.9,10.0,5.0
2023-02-02 03:44:27.080000+00:00,27.0533,65.8629,30.704,3.9
